Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,month
19974,"Renovation of 03 Nos Lift irrigation Scheme (Shonwarsha-1, Shonwarsha-2, and Matwali-2)","Renovation of 03 Nos Lift irrigation Scheme (Shonwarsha-1, Shonwarsha-2, and Matwali-2)",538.1420.1423.1427.1445.,"Renovation of 03 Nos Lift irrigation Scheme (Shonwarsha-1, Shonwarsha-2, and Matwali-2)",8465343.0,NIT NO 03/2021-22 GROUP NO 02,2022-03-14,120,INR,,101,101,1554,1445,2,N,,7,14-03-2022,8465343.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration,2022_03
20535,Construction of P.C.C  Road & R.C.C Drain in Lodikatra Link Gali From Jayprakash to Nazim in Ward no. 64 Under Azimabad Division PMC Patna .,Construction of P.C.C  Road & R.C.C Drain in Lodikatra Link Gali From Jayprakash to Nazim in Ward no. 64 Under Azimabad Division PMC Patna .,538.1517.1548.,Construction of P.C.C  Road & R.C.C Drain in Lodikatra Link Gali From Jayprakash to Nazim in Ward no. 64 Under Azimabad Division PMC Patna .,245564.0,16/E/AZIMABAD/2021-22/GR - 23,2022-03-28,120,INR,,101,101,1557,1548,1,N,,7,27-03-2022,245564.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
20307,Construction of Drain and Paver block road from Kameshvar tiwari house to Nagar parishad road in ward no. 07,Construction of Drain and Paver block road from Kameshvar tiwari house to Nagar parishad road in ward no. 07,538.800.966.,Construction of Drain and Paver block road from Kameshvar tiwari house to Nagar parishad road in ward no. 07,871700.0,NPH/NIT 02/2021-22/GR-09,2022-03-23,120,INR,,101,101,1557,966,1,N,,7,23-03-2022,871700.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
20450,CONSTRUCTION BRICK EDGE SOLING ROAD  & DRAIN MONIDHAR TO  MD KHALIL ANSARI TO THE HOUSE OF BIDI WALA UPTO THE MASJID IN WARD NO.- 17 AT KATIHAR.,CONSTRUCTION BRICK EDGE SOLING ROAD  & DRAIN MONIDHAR TO  MD KHALIL ANSARI TO THE HOUSE OF BIDI WALA UPTO THE MASJID IN WARD NO.- 17 AT KATIHAR.,538.800.804.,CONSTRUCTION BRICK EDGE SOLING ROAD  & DRAIN MONIDHAR TO  MD KHALIL ANSARI TO THE HOUSE OF BIDI WALA UPTO THE MASJID IN WARD NO.- 17 AT KATIHAR.,1655340.0,KTR/NIT-08/2021-22-GR09,2022-03-24,120,INR,,101,101,1557,804,1,N,,4,24-03-2022,1655340.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
19785,As per NIT,Detailed Estimate for Drain and pcc Road From Sri Gorkhnath babu house to Rajkumar Prasad singh to Ramnandan singh bhaya Murari Prasad house in ward no. 03 Under Nagar Panchayat. Barahiya,538.800.830.,As per NIT,1448130.0,E-Tender Notice No. 05/2021-22 (Gr01),2022-03-08,120,INR,,101,101,1557,830,1,N,,7,08-03-2022,1448130.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
19685,"Nagar Panchayat Kahalgaon kshetrantragat ward no. 01,02,03,04,05,06,07,08,09 SWM kea antargat Kura uthaw work and all wardo ke road/drain ki saf safai and all wardo men door to door kuda sangrahan work.","Nagar Panchayat Kahalgaon kshetrantragat ward no. 01,02,03,04,05,06,07,08,09 SWM kea antargat Kura uthaw work and all wardo ke road/drain ki saf safai and all wardo men door to door kuda sangrahan work.",538.800.1335.,"Nagar Panchayat Kahalgaon kshetrantragat ward no. 01,02,03,04,05,06,07,08,09 SWM kea antargat Kura uthaw work and all wardo ke road/drain ki saf safai and all wardo men door to door kuda sangrahan work.",1325000.0,Nit 01/2021-22,2022-03-12,180,INR,,101,101,1557,1335,1,N,,7,03-03-2022,1325000.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
19950,"CONSTRUCTION OF UNDER GROUND DRAIN AND PCC ROAD FROM H/O 
LALENDAR PASWAN TO SURAJ PASWAN NEAR DHUSADI PAKRI 90 FEET. UNDER WARD NO-33 PMC 
PATNA.","CONSTRUCTION OF UNDER GROUND DRAIN AND PCC ROAD FROM H/O 
LALENDAR PASWAN TO SURAJ PASWAN NEAR DHUSADI PAKRI 90 FEET. UNDER WARD NO-33 PMC 
PATNA.",538.1517.1545.,"CONSTRUCTION OF UNDER GROUND DRAIN AND PCC ROAD FROM H/O 
LALENDAR PASWAN TO SURAJ PASWAN NEAR DHUSADI PAKRI 90 FEET. UNDER WARD NO-33 PMC 
PATNA.",4655232.0,"19/E/KAN/2022, Group No.-09",2022-03-14,120,INR,,101,101,1557,1545,1,N,,7,14-03-2022,4655232.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
20030,"CONSTRUCTION OF UNDERGROUND DRAIN AND PCC ROAD FROM PLOT OF 
SRI NITYANAND JI TO KAKA LODGE AT RAJIV NAGAR GALI UNDER WARD NO-45 PMC, PATNA.","CONSTRUCTION OF UNDERGROUND DRAIN AND PCC ROAD FROM PLOT OF 
SRI NITYANAND JI TO KAKA LODGE AT RAJIV NAGAR GALI UNDER WARD NO-45 PMC, PATNA.",538.1517.1545.,"CONSTRUCTION OF UNDERGROUND DRAIN AND PCC ROAD FROM PLOT OF 
SRI NITYANAND JI TO KAKA LODGE AT RAJIV NAGAR GALI UNDER WARD NO-45 PMC, PATNA.",870000.0,"19/E/KAN/2022, Group No.-31",2022-03-15,120,INR,,101,101,1557,1545,1,N,,4,15-03-2022,870000.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
19672,CONSTRUCTION OF R.C.C DRAIN AND PAVER BLOCK ROAD FROM THE HOUSE OF MD.ALI TO PUSAPATTIA TEACHER HOUSE FOR WARD NO 08.,CONSTRUCTION OF R.C.C DRAIN AND PAVER BLOCK ROAD FROM THE HOUSE OF MD.ALI TO PUSAPATTIA TEACHER HOUSE FOR WARD NO 08.,538.800.905.,CONSTRUCTION OF R.C.C DRAIN AND PAVER BLOCK ROAD FROM THE HOUSE OF MD.ALI TO PUSAPATTIA TEACHER HOUSE FOR WARD NO 08.,442800.0,NPC/NIT-05/2021-22 GR-26,2022-03-02,120,INR,,101,101,1557,905,1,N,,7,02-03-2022,442800.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
19830,"Renovation of A.F.S gate and hoisting arrangement at Different RD of ganga sone soti embankment, deonanala left and right embankment and special repairing of plateform, hoisting arrangement , flat and musical rubber seal, painting of gate and plateform etc. at Different RD of ganga sone soti embankment ,9th mile of danapur distributory.   (Group-12)","Renovation of A.F.S gate and hoisting arrangement at Different RD of ganga sone soti embankment, deonanala left and right embankment and special repairing of plateform, hoisting arrangement , flat and musical rubber seal, painting of gate and plateform etc. at Different RD of ganga sone soti embankment ,9th mile of danapur distributory.    (Group-12)",538.731.1051.1053.,"Renovation of A.F.S gate and hoisting arrangement at Different RD of ganga sone soti embankment, deonanala left and right embankment and special repairing of plateform, hoisting arrangement , flat and musical rubber seal, painting of gate and plateform etc. at Different RD of ganga sone soti embankment ,9th mile of danapur distributory.   (Group-12)",1611564.0,NIT/07-2021-22/Group-12/FMD DIGHA/WRD,2022-03-10,120,INR,,101,101,1556,1053,2,N,,7,10-03-2022,1611564.0,True,"{'Flood': 0, 'Embankment': 3, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
19913,Construction of Drain from Farm NH2 to Adri nadi bridge beside Old G T Road (Near sinha college more)  under Nagar Parishad Aurangabad.,Construction of Drain from Farm NH2 to Adri nadi bridge beside Old G T Road (Near sinha college more)  under Nagar Parishad Aurangabad.,538.800.809.,Construction of Drain from Farm NH2 to Adri nadi bridge beside Old G T Road (Near sinha college more)  under Nagar Parishad Aurangabad.,7162241.0,NIT 10/2021-22/G-51/21,2022-03-12,120,INR,,101,101,1557,809,2,N,,6,12-03-2022,7162241.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 1, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
19746,"Laying of Paver Blocks From (i) H/o Rizwan to h/o Aziz (ii) h/o Aziz to Ramjan river and RCC Drain with cover from h/o Aziz to Ramjan river in Ward No. 15, under Nagar Parishad, Kishanganj","Laying of Paver Blocks From (i) H/o Rizwan to h/o Aziz (ii) h/o Aziz to Ramjan river and RCC Drain with cover from h/o Aziz to Ramjan river in Ward No. 15, under Nagar Parishad, Kishanganj",538.800.821.,"Laying of Paver Blocks From (i) H/o Rizwan to h/o Aziz (ii) h/o Aziz to Ramjan river and RCC Drain with cover from h/o Aziz to Ramjan river in Ward No. 15, under Nagar Parishad, Kishanganj",614267.0,NIT03/2021-2022/GRP07,2022-03-07,120,INR,,101,101,1557,821,1,N,,7,07-03-2022,614267.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
20091,Detailed estimate for drain and Paver block Road from Kaushal kishor sinha Advocate house to Suman verma house in ward no:- 17 under Nagar parishad Madhepura. during year 2021-22,Detailed estimate for drain and Paver block Road from Kaushal kishor sinha Advocate house to Suman verma house in ward no:- 17 under Nagar parishad Madhepura. during year 2021-22,538.800.896.,Detailed estimate for drain and Paver block Road from Kaushal kishor sinha Advocate house to Suman verma house in ward no:- 17 under Nagar parishad Madhepura. during year 2021-22,822100.0,GROUP39/NIT12/NPMADHEPURA,2022-03-15,90,INR,,101,101,1557,896,1,N,,7,15-03-2022,822100.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_03
19664,CONSTRUCTION OF PCC ROAD AND RCC DRAIN FROM RAJU RAUNYAR HOUSE TO VIKRAM JI RAUNYAR HOSE FOR WARD NO-O7,CONSTRUCTION OF PCC ROAD AND RCC DRAIN FROM RAJU RAUNYAR HOUSE TO VIKRAM JI RAUNYAR HOSE FOR WARD NO-O7,538.800.905.,CONSTRUCTION OF PCC ROAD AND RCC DRAIN FROM RAJU RAUNYAR HOUSE TO VIKRAM JI RAUNYAR HOSE FOR WARD NO-O7,541650.0,NPC/NIT-05/2021-22 GR-17,2022-03-02,120,INR,,101,101,1557,905,1,N,,4,02-03-2022,541650.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
20184,Construction of rcc drain  with cover slab from h/o durga yadav to dharmendra yadav in paraiya road  gaya ward no 02 under gaya nager negam gaya,Construction of rcc drain  with cover slab from h/o durga yadav to dharmendra yadav in paraiya road  gaya ward no 02 under gaya nager negam gaya,538.800.888.,Construction of rcc drain  with cover slab from h/o durga yadav to dharmendra yadav in paraiya road  gaya ward no 02 under gaya nager negam gaya,247900.0,NIT-22/2021-22/GR01,2022-03-21,120,INR,,101,101,1557,888,1,N,,7,21-03-2022,247900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_03
20001,CONSTRUCTION OF FLOOD SHELTER BUILDING AT GARGAON PANCHAYAT UNDER MADHEPUR BLOCK IN THE DISTRICT OF MADHUBANI.,CONSTRUCTION OF FLOOD SHELTER BUILDING AT GARGAON PANCHAYAT UNDER MADHEPUR BLOCK IN THE DISTRICT OF MADHUBANI.,538.1026.1096.1206.1209.,CONSTRUCTION OF FLOOD SHELTER BUILDING AT GARGAON PANCHAYAT UNDER MADHEPUR BLOCK IN THE DISTRICT OF MADHUBANI.,11507129.0,58/BCD/MADHUBANI/2021-2022,2022-03-14,120,INR,,101,101,1557,1209,2,N,,7,14-03-2022,11507129.0,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Preparedness Measures,2022_03
