gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
94745,247548,1432,agiaon,0,5,4,0,0
96234,260363,1538,modanganj,2013,4,2,300,125
94128,241554,1352,belhar,1700,2,2,1700,0
94128,241551,1352,belhar,500,2,2,300,0
94128,241552,1352,belhar,163,2,2,150,0
94128,241529,1352,belhar,300,2,2,189,0
94756,246718,1422,arrah,455,4,2,250,150
100150,237370,1303,bithan,185,4,2,150,100
100150,237365,1303,bithan,285,4,2,260,150
100479,236357,1285,warisnagar,1,5,2,0,1
95458,255942,1500,banke_bazar,1200,3,2,300,0
98746,216305,1014,ramnagar,468,4,4,468,50
100330,237166,1300,rosera,576,4,2,522,0
96192,260122,1536,jehanabad,1543,3,2,700,500
96724,238614,1323,khagaria,1202,4,2,920,25
97188,219901,1082,basopatti,2200,4,3,0,500
95282,227595,1191,hayaghat,250,4,2,100,40
97734,228619,1204,kanti,333,4,2,130,20
97734,228584,1204,kanti,234,4,2,110,10
100387,236404,1286,shivaji_nagar,1000,4,2,800,500
95465,255938,1500,banke_bazar,1125,3,3,135,24
96368,249433,1449,mohania,0,5,4,0,0
100168,237047,1297,dalsinghsarai,137,4,2,100,60
97746,228680,1204,kanti,635,3,2,416,100
95370,227926,1198,kusheshwar_asthan_purbi,840,4,2,475,114
98883,246025,1409,dhanarua,113,4,4,113,20
98750,216167,1014,ramnagar,390,2,2,50,250
244468,929439,1046,sangrampur,175,4,2,175,70
94750,247556,1432,agiaon,642,4,2,130,330
100869,243946,1374,sheikhpura,300,4,2,300,2
98757,216293,1014,ramnagar,160,4,2,95,52
98757,216249,1014,ramnagar,196,4,2,99,45
98757,216250,1014,ramnagar,109,4,2,25,25
95150,227602,1192,baheri,376,4,2,235,351
100899,218814,1059,piprarhi,2001,4,1,1200,175
101815,234752,1270,lalganj,131,3,2,92,75
101815,234749,1270,lalganj,868,3,2,240,266
100903,218769,1058,purnahiya,1195,4,2,860,107
97735,228639,1204,kanti,402,3,2,390,20
98005,228513,1202,saraiya,365,4,2,365,69
96198,260261,1537,kako,351,4,2,351,18
95037,248158,1440,dumraon,9419,4,3,4000,20
100206,236172,1284,kalyanpur,50,4,2,30,5
98628,216770,1018,lauriya,250,3,2,200,50
95282,227579,1191,hayaghat,200,4,2,175,78
244404,929533,1047,kesaria,204,4,2,108,10
101008,219692,1076,charaut,970,3,2,240,12
101707,235912,1280,bidupur,55,4,2,5,0
101520,221061,1103,chhatapur,856,4,4,550,35
95458,255921,1500,banke_bazar,800,3,2,190,10
95371,227942,1198,kusheshwar_asthan_purbi,185,4,2,126,45
100225,236236,1284,kalyanpur,172,4,3,152,35
94745,247550,1432,agiaon,162,4,3,110,58
100918,218933,1062,tariani_chowk,70,4,2,40,20
100420,236700,1290,tajpur,200,4,3,160,0
100454,237068,1298,ujiarpur,580,4,2,580,0
98757,216292,1014,ramnagar,152,4,2,55,45
100393,236423,1286,shivaji_nagar,265,4,2,250,150
100360,236532,1288,samastipur,633,3,2,120,80
98634,216997,1021,madhubani,31,2,2,5,0
94756,246820,1422,arrah,450,4,2,150,160
94756,246719,1422,arrah,240,4,2,160,180
94756,246802,1422,arrah,525,4,2,299,199
94756,246805,1422,arrah,295,4,2,200,150
94756,246801,1422,arrah,315,4,2,200,120
100667,233521,1256,jalalpur,2500,4,2,2500,20
100368,236927,1295,sarairanjan,230,3,2,172,60
95699,255075,1491,neem_chak_bathani,650,4,2,300,200
94843,247286,1428,jagdishpur,489,4,2,445,110
95465,255943,1500,banke_bazar,1219,3,3,148,15
98693,216587,1017,narkatiaganj,1200,4,2,200,20
98693,216589,1017,narkatiaganj,150,4,2,100,50
98693,216588,1017,narkatiaganj,150,4,2,100,10
98693,216668,1017,narkatiaganj,150,4,2,80,20
98652,216575,1016,mainatanr,218,4,2,0,68
99174,218420,1051,chakia(pipra),300,3,3,210,12
94696,239786,1341,shahkund,1500,4,2,300,400
97188,219900,1082,basopatti,1500,4,3,400,200
100394,236374,1286,shivaji_nagar,205,4,3,69,0
100380,236945,1295,sarairanjan,1200,4,3,1050,100
95841,229942,1216,bijaipur,180,4,2,170,10
100427,236664,1290,tajpur,1500,4,2,1500,200
95922,230346,1219,kuchaikote,101,3,2,100,1
95922,230311,1219,kuchaikote,300,2,2,250,1
97785,229604,1213,kurhani,145,4,2,145,25
97785,229603,1213,kurhani,235,4,2,0,170
97785,229530,1213,kurhani,203,4,2,203,100
97785,229610,1213,kurhani,386,4,2,386,86
100399,236406,1286,shivaji_nagar,410,4,2,400,200
96399,250245,1454,rampur,150,4,2,140,15
100152,237386,1303,bithan,400,4,2,400,0
98712,216617,1017,narkatiaganj,350,3,2,0,0
97271,220742,1098,ghoghardiha,1010,4,2,0,0
101707,235911,1280,bidupur,45,4,2,0,0
97747,228642,1204,kanti,402,4,3,393,43
97747,228657,1204,kanti,342,4,3,342,20
97747,228656,1204,kanti,156,4,3,156,30
97747,228641,1204,kanti,350,4,3,282,30
99828,251750,1467,kargahar,65,4,2,0,5
99828,251747,1467,kargahar,410,4,2,0,5
99828,251745,1467,kargahar,140,4,2,0,4
100202,236256,1284,kalyanpur,220,2,2,80,0
98005,228514,1202,saraiya,526,4,2,526,107
98634,217004,1021,madhubani,85,2,2,56,0
95375,227930,1198,kusheshwar_asthan_purbi,1300,3,2,1200,1000
97734,228646,1204,kanti,417,4,2,160,20
97188,219902,1082,basopatti,0,5,4,0,0
95372,227922,1198,kusheshwar_asthan_purbi,420,4,2,380,60
94746,247583,1432,agiaon,81,4,3,81,12
95371,227946,1198,kusheshwar_asthan_purbi,216,4,2,188,42
98028,228395,1202,saraiya,820,2,3,820,340
97032,226061,1165,gwalpara,2000,4,3,100,0
97699,228876,1206,bochaha,16,4,2,13,2
96207,260273,1537,kako,135,3,2,100,61
96113,259096,1532,khaira,550,4,2,30,60
95465,255939,1500,banke_bazar,1246,3,3,205,28
99817,251831,1467,kargahar,115,3,2,89,2
101485,221011,1102,basantpur,165,4,2,159,10
244466,929449,1046,sangrampur,391,4,2,391,0
100424,236656,1290,tajpur,1200,4,2,1200,0
101707,235893,1280,bidupur,20,4,2,0,0
99437,218201,1046,sangrampur,189,4,2,171,7
98799,246321,1414,bakhtiarpur,363,4,2,120,10
97436,220903,1100,madhepur,380,4,2,310,320
100393,236426,1286,shivaji_nagar,483,4,2,412,200
101545,221286,1108,marauna,413,4,4,390,380
95378,227953,1198,kusheshwar_asthan_purbi,458,4,4,216,210
97818,228580,1203,marwan,616,4,2,498,173
97687,228950,1206,bochaha,209,4,2,200,20
94910,246987,1425,sandesh,180,4,2,120,40
95370,227925,1198,kusheshwar_asthan_purbi,240,4,2,122,36
98629,216822,1018,lauriya,300,4,2,200,10
98629,216823,1018,lauriya,457,4,2,50,50
99817,251835,1467,kargahar,3,5,4,0,0
97734,228633,1204,kanti,316,4,2,130,10
95372,227921,1198,kusheshwar_asthan_purbi,290,4,2,210,60
99821,251822,1467,kargahar,743,4,2,20,0
97081,225860,1161,madhepura,836,3,2,600,325
101948,234668,1268,vaishali,145,4,2,122,18
96198,260269,1537,kako,533,2,2,110,20
98888,246009,1409,dhanarua,94,4,4,94,20
95375,227934,1198,kusheshwar_asthan_purbi,650,3,2,400,180
95233,227071,1184,darbhanga,480,4,2,200,5
95233,227072,1184,darbhanga,900,4,2,400,0
95233,227070,1184,darbhanga,4638,4,2,200,0
97747,228655,1204,kanti,483,4,3,402,50
95466,255897,1500,banke_bazar,778,3,3,300,40
97114,225906,1162,shankarpur,1197,4,2,1160,100
100391,236419,1286,shivaji_nagar,1506,4,3,924,0
99930,252472,1471,sasaram,512,4,4,100,20
100175,237330,1302,hasanpur,300,5,2,150,100
97729,228585,1204,kanti,1175,4,3,350,60
95108,247937,1435,simri,1,5,4,0,0
95108,247809,1435,simri,1,5,4,0,0
95458,255923,1500,banke_bazar,250,3,2,200,0
99437,218198,1046,sangrampur,865,4,2,782,12
100496,236336,1285,warisnagar,51,4,2,10,4
95191,227288,1188,benipur,215,4,2,185,2
99238,217792,1038,ghorasahan,1547,4,4,1200,0
98634,217002,1021,madhubani,85,2,4,52,0
95914,230376,1219,kuchaikote,228,4,3,225,3
100397,236429,1286,shivaji_nagar,465,4,2,100,10
97647,229021,1207,aurai,1002,4,2,170,0
97727,228623,1204,kanti,138,2,4,110,20
93788,221528,1112,narpatganj,2305,4,2,1823,356
95378,227948,1198,kusheshwar_asthan_purbi,1407,4,4,586,458
100322,237201,1300,rosera,715,3,3,425,0
98899,245228,1399,dinapur-cum-khagaul,4007,4,3,90,0
100202,236257,1284,kalyanpur,260,3,2,55,0
95914,230398,1219,kuchaikote,52,4,2,45,17
244465,218187,1046,sangrampur,900,3,2,900,465
96202,260271,1537,kako,200,2,4,0,0
98865,245625,1405,bikram,160,4,2,130,0
95968,230532,1220,phulwaria,267,4,2,68,0
99174,218424,1051,chakia(pipra),250,4,4,195,23
100195,236220,1284,kalyanpur,703,4,2,650,0
100219,236254,1284,kalyanpur,334,4,2,150,35
100873,243930,1374,sheikhpura,0,4,2,0,0
97043,226047,1165,gwalpara,103,4,2,100,2
93693,221622,1113,forbesganj,4000,3,3,600,150
93693,221612,1113,forbesganj,3400,3,2,200,50
101695,235887,1280,bidupur,93,4,2,89,0
97734,228635,1204,kanti,707,4,2,130,15
100784,233580,1257,revelganj,330,4,2,75,70
100784,233558,1257,revelganj,175,2,2,150,0
95373,227927,1198,kusheshwar_asthan_purbi,5000,4,2,4000,2000
95094,247881,1435,simri,2333,4,3,2305,25
95465,255937,1500,banke_bazar,1487,3,3,205,29
100046,226301,1172,satar_kataiya,375,4,2,225,0
101815,234754,1270,lalganj,128,3,2,75,50
100393,236425,1286,shivaji_nagar,267,4,2,217,165
94572,240148,1343,jagdishpur,738,4,2,706,209
95360,227900,1197,kusheshwar_asthan,1160,3,2,1000,500
98911,245695,1406,dulhin_bazar,2621,2,2,700,60
97647,229053,1207,aurai,285,4,2,165,0
97727,228624,1204,kanti,104,2,4,45,20
101695,235888,1280,bidupur,99,4,2,2,0
98712,216598,1017,narkatiaganj,450,4,2,0,8
97093,225986,1164,murliganj,2350,4,2,0,50
97747,228658,1204,kanti,239,4,3,150,30
95375,227933,1198,kusheshwar_asthan_purbi,302,3,2,230,80
94576,240064,1343,jagdishpur,85,2,4,85,20
94576,240071,1343,jagdishpur,300,3,4,100,100
94576,240076,1343,jagdishpur,400,3,4,200,4
94576,240061,1343,jagdishpur,100,3,4,0,30
101226,231548,1231,barharia,650,3,3,500,200
96193,260316,1537,kako,1121,4,2,1100,0
95372,227923,1198,kusheshwar_asthan_purbi,340,4,2,310,60
100653,233523,1256,jalalpur,662,4,2,662,228
98911,245694,1406,dulhin_bazar,2900,3,2,600,100
97851,228117,1200,baruraj_(motipur),268,4,2,168,30
97851,228131,1200,baruraj_(motipur),373,4,2,320,40
98641,216980,1021,madhubani,0,5,4,0,0
95914,230375,1219,kuchaikote,33,4,3,30,0
99174,218423,1051,chakia(pipra),200,4,3,150,12
96113,259102,1532,khaira,400,4,2,10,25
96453,224815,1146,balrampur,181,4,2,150,0
99267,218034,1043,harsidhi,523,4,2,466,14
100322,237203,1300,rosera,3359,4,2,205,16
98641,216977,1021,madhubani,0,4,4,0,0
99437,218199,1046,sangrampur,761,4,2,547,4
98620,216760,1018,lauriya,398,2,2,236,96
95962,230591,1220,phulwaria,323,4,2,95,0
100322,237202,1300,rosera,515,3,3,50,21
98879,245991,1409,dhanarua,504,4,2,60,200
94910,246990,1425,sandesh,0,5,4,0,0
94910,247018,1425,sandesh,0,5,4,0,0
95008,248407,1442,chausa,0,5,4,0,0
97818,228531,1203,marwan,212,4,2,173,58
95201,227706,1193,biraul,1655,4,3,600,500
98612,216749,1018,lauriya,1695,3,2,1200,50
98712,216599,1017,narkatiaganj,350,3,2,20,10
100866,243944,1374,sheikhpura,150,4,2,150,20
94222,240764,1347,rajaun,200,3,3,40,50
95372,227919,1198,kusheshwar_asthan_purbi,490,4,2,320,68
98853,245616,1405,bikram,796,4,2,600,0
98629,216818,1018,lauriya,827,4,2,400,10
100269,236898,1294,mohiuddinagar,385,4,2,288,45
98493,216101,1013,sidhaw,1455,3,2,400,80
98493,216099,1013,sidhaw,1375,3,2,500,70
98493,216100,1013,sidhaw,1625,2,2,45,55
95279,227543,1190,hanumannagar,0,5,4,0,0
100363,236950,1295,sarairanjan,350,4,2,250,0
99174,218430,1051,chakia(pipra),160,3,2,132,10
98026,228497,1202,saraiya,420,4,2,410,0
100866,243917,1374,sheikhpura,0,4,4,0,0
98512,216040,1013,sidhaw,1848,4,2,370,150
98483,216886,1019,bagaha,800,4,2,400,400
100044,226299,1172,satar_kataiya,2818,4,2,1232,669
100044,226300,1172,satar_kataiya,705,4,2,259,125
101558,221384,1110,pipra,2115,4,2,2095,423
101558,221385,1110,pipra,1399,4,2,1099,268
100284,236729,1291,morwa,450,3,2,450,250
96453,224799,1146,balrampur,832,4,2,481,70
94128,241553,1352,belhar,0,5,4,0,0
95845,229913,1216,bijaipur,177,3,4,0,20
95845,229909,1216,bijaipur,221,2,4,40,20
97730,228692,1204,kanti,10,4,2,0,0
101948,234667,1268,vaishali,361,4,2,358,18
101881,235164,1274,patepur,175,4,2,150,65
97747,228595,1204,kanti,468,4,3,150,30
97436,220901,1100,madhepur,2518,4,2,1000,1000
101828,236124,1283,mahnar,320,3,2,287,0
101828,236084,1283,mahnar,203,3,2,185,200
101828,236123,1283,mahnar,166,3,2,147,160
101828,236083,1283,mahnar,1920,3,2,1819,0
100463,237097,1298,ujiarpur,1318,4,2,1318,300
95845,229918,1216,bijaipur,177,3,2,40,30
95845,229912,1216,bijaipur,12,3,2,0,4
238532,260914,1546,kurtha,391,4,2,351,90
97081,225861,1161,madhepura,960,3,2,656,325
100046,226302,1172,satar_kataiya,456,4,2,231,0
100380,236944,1295,sarairanjan,1200,4,3,1050,100
95993,230713,1222,uchkagaon,94,2,4,90,4
96196,260331,1537,kako,74,3,2,23,10
95150,227603,1192,baheri,0,5,4,0,0
96809,222948,1127,kishanganj,443,4,2,425,75
95191,227278,1188,benipur,150,4,2,124,4
99779,250846,1458,dinara,145,4,2,145,12
95914,230397,1219,kuchaikote,65,4,2,45,10
101485,221004,1102,basantpur,61,4,2,54,3
95372,227927,1198,kusheshwar_asthan_purbi,570,4,2,400,0
97087,225989,1164,murliganj,1650,3,2,1645,35
97087,225996,1164,murliganj,125,3,2,125,10
97513,220125,1087,phulparas,617,3,2,0,0
98879,245993,1409,dhanarua,403,4,2,50,200
100387,236405,1286,shivaji_nagar,82,3,2,80,50
95458,255922,1500,banke_bazar,470,3,2,0,0
96981,226171,1169,alamnagar,555,4,3,491,0
97727,228625,1204,kanti,518,2,4,110,20
99437,218200,1046,sangrampur,105,4,2,79,2
95058,248865,1445,nawanagar,55,4,2,20,0
97977,229661,1214,sakra,332,4,2,302,150
95912,230433,1219,kuchaikote,1530,4,2,1200,150
100363,236955,1295,sarairanjan,940,4,2,800,0
100726,233776,1260,marhaura,625,4,2,610,20
100726,233774,1260,marhaura,1275,4,2,1200,50
100726,233777,1260,marhaura,500,4,2,480,10
100726,233778,1260,marhaura,90,4,2,20,0
95182,227267,1188,benipur,1582,4,2,315,500
100388,236396,1286,shivaji_nagar,510,4,2,250,50
95375,227932,1198,kusheshwar_asthan_purbi,330,3,2,250,30
96550,224663,1145,kadwa,200,4,3,200,10
100284,236725,1291,morwa,623,4,2,600,200
100168,237046,1297,dalsinghsarai,2000,4,3,803,50
99930,252460,1471,sasaram,700,4,2,200,100
101485,221007,1102,basantpur,171,4,2,164,13
244468,929438,1046,sangrampur,250,4,2,247,0
244467,929444,1046,sangrampur,7104,3,2,1248,67
100428,236671,1290,tajpur,139,4,2,100,5
97687,228949,1206,bochaha,2000,4,2,300,50
98649,216566,1016,mainatanr,320,4,2,99,22
98649,216567,1016,mainatanr,560,4,2,200,12
98649,216565,1016,mainatanr,550,4,2,100,0
97091,225987,1164,murliganj,1613,4,2,1048,57
98649,216568,1016,mainatanr,428,4,2,63,0
98649,216564,1016,mainatanr,300,4,2,300,39
99930,252452,1471,sasaram,0,5,4,0,0
100281,236736,1291,morwa,530,4,2,530,0
100281,236741,1291,morwa,520,4,2,520,0
95458,255924,1500,banke_bazar,560,3,2,150,12
95191,227279,1188,benipur,0,5,4,0,0
97735,228598,1204,kanti,470,3,2,45,40
96809,222935,1127,kishanganj,107,4,2,80,20
101918,235493,1277,raja_pakar,2100,3,3,85,10
95150,227604,1192,baheri,948,4,3,908,204
100466,237004,1296,vidyapati_nagar,563,4,2,513,120
244466,929447,1046,sangrampur,208,4,2,208,0
94146,241643,1353,chanan,58,3,2,45,20
94146,241641,1353,chanan,441,3,2,106,30
100363,236954,1295,sarairanjan,60,4,2,50,0
97727,228626,1204,kanti,138,2,4,138,138
100284,236724,1291,morwa,900,4,2,700,200
100148,237391,1303,bithan,346,3,2,346,95
97453,220415,1093,madhubani,2356,4,2,2025,569
100903,218770,1058,purnahiya,1639,4,2,1436,167
95658,255268,1494,manpur,350,3,2,62,0
100340,236589,1288,samastipur,1950,4,3,200,200
97446,220422,1093,madhubani,4520,4,2,250,355
97696,228868,1206,bochaha,700,4,2,200,10
97696,228857,1206,bochaha,200,4,2,150,25
97696,228864,1206,bochaha,750,4,2,450,50
97696,228858,1206,bochaha,235,4,2,143,25
98879,245992,1409,dhanarua,2997,4,2,2000,150
100145,237149,1299,bibhutpur,750,4,2,600,200
96938,243388,1366,pipariya,1840,3,2,1253,632
95191,227286,1188,benipur,0,5,4,0,0
97032,226029,1165,gwalpara,54,4,2,52,20
100395,236390,1286,shivaji_nagar,300,4,2,100,18
95375,227931,1198,kusheshwar_asthan_purbi,1200,3,2,900,120
97735,228599,1204,kanti,896,3,2,42,29
244465,218181,1046,sangrampur,212,4,2,208,0
98473,216921,1019,bagaha,450,4,2,290,5
101712,235069,1273,chehra_kalan,210,4,2,210,12
97553,242631,1357,bariarpur,814,4,2,212,0
99334,218588,1055,madhuban,150,4,2,150,5
98951,246257,1413,khusrupur,2552,3,2,1380,0
97730,228676,1204,kanti,260,4,2,200,0
100203,236264,1284,kalyanpur,1378,4,2,300,0
95375,227929,1198,kusheshwar_asthan_purbi,2100,3,2,1500,50
97833,228741,1205,minapur,102,4,2,101,0
97833,228742,1205,minapur,132,4,2,132,0
244468,929594,1046,sangrampur,285,4,2,200,0
100401,236388,1286,shivaji_nagar,725,4,3,700,300
100401,236386,1286,shivaji_nagar,820,4,3,300,20
101179,218994,1064,suppi,1676,4,2,1545,20
94577,240041,1343,jagdishpur,210,4,2,150,20
97553,242635,1357,bariarpur,214,4,2,48,0
97553,242632,1357,bariarpur,54,4,2,32,0
244461,218183,1046,sangrampur,7184,4,3,3265,189
98918,245657,1406,dulhin_bazar,1250,2,2,78,20
100279,236740,1291,morwa,350,4,2,325,16
100390,236391,1286,shivaji_nagar,304,4,2,0,29
95557,256944,1506,tan_kuppa,252,4,3,209,69
244467,929445,1046,sangrampur,1177,2,2,305,58
98951,246253,1413,khusrupur,1875,3,2,900,0
100496,236329,1285,warisnagar,245,4,2,150,20
100496,236317,1285,warisnagar,470,4,2,405,125
94577,240045,1343,jagdishpur,170,4,2,100,10
98947,246285,1413,khusrupur,340,3,2,290,0
100279,236739,1291,morwa,532,4,2,471,46
97684,228915,1206,bochaha,148,3,2,148,0
100279,236747,1291,morwa,201,4,2,184,12
100279,236748,1291,morwa,205,4,2,200,15
100279,236738,1291,morwa,958,4,2,782,82
244464,218184,1046,sangrampur,233,4,2,83,0
97735,228602,1204,kanti,290,3,2,42,0
100279,236749,1291,morwa,632,4,2,582,84
100213,236216,1284,kalyanpur,225,3,2,225,0
98473,216915,1019,bagaha,124,4,2,110,5
101300,232669,1246,daraundha,120,3,4,0,0
95763,256830,1507,wazirganj,200,4,2,102,35
95904,230306,1219,kuchaikote,564,4,2,10,100
101180,219001,1064,suppi,536,4,2,200,2
101180,219002,1064,suppi,580,4,2,560,0
94580,240122,1343,jagdishpur,0,5,4,0,0
99821,251823,1467,kargahar,375,4,2,100,0
95961,230568,1220,phulwaria,31,4,2,15,0
100186,237319,1302,hasanpur,650,3,2,420,75
95960,230553,1220,phulwaria,160,4,2,107,0
95960,230554,1220,phulwaria,431,4,2,400,0
95960,230552,1220,phulwaria,258,4,2,258,0
95960,230550,1220,phulwaria,6,4,2,6,0
95960,230551,1220,phulwaria,160,4,2,160,0
98648,216534,1016,mainatanr,120,4,2,80,40
98754,216242,1014,ramnagar,150,4,2,150,34
98754,216239,1014,ramnagar,140,4,2,123,33
98620,216762,1018,lauriya,79,2,2,0,26
95762,256827,1507,wazirganj,200,3,2,25,175
100363,236935,1295,sarairanjan,332,4,2,300,0
98648,216530,1016,mainatanr,180,4,2,158,60
98754,216243,1014,ramnagar,17,4,2,17,13
99791,250838,1458,dinara,76,4,2,70,10
95912,230429,1219,kuchaikote,1380,2,3,150,250
98616,216773,1018,lauriya,400,4,2,400,60
95845,229908,1216,bijaipur,187,3,2,30,20
95845,229948,1216,bijaipur,4,3,2,0,0
95845,229916,1216,bijaipur,41,3,2,30,20
95845,229910,1216,bijaipur,95,3,2,30,0
95845,229917,1216,bijaipur,41,3,2,0,0
100878,243967,1374,sheikhpura,50,4,2,0,25
100878,243962,1374,sheikhpura,10,4,2,10,4
100878,243965,1374,sheikhpura,20,4,2,0,0
100878,243964,1374,sheikhpura,30,4,2,0,5
100878,243959,1374,sheikhpura,50,4,2,0,10
95700,255100,1491,neem_chak_bathani,565,4,2,460,170
95700,255113,1491,neem_chak_bathani,426,4,2,285,146
96363,249441,1449,mohania,870,4,2,240,20
100046,226322,1172,satar_kataiya,655,4,2,210,0
101565,221378,1110,pipra,2437,4,2,1790,250
100363,236936,1295,sarairanjan,160,4,2,100,0
95020,248085,1438,chaugain,523,3,4,517,0
97102,226159,1168,puraini,1256,4,2,888,30
97228,220254,1091,benipatti,723,3,2,300,20
98473,216926,1019,bagaha,10,4,2,3,4
96354,249488,1449,mohania,640,3,2,600,0
95961,230557,1220,phulwaria,255,4,2,245,2
101948,234687,1268,vaishali,219,4,2,216,5
97554,242622,1357,bariarpur,2300,4,2,1800,200
98591,216376,1015,gaunaha,403,4,2,0,230
98591,216431,1015,gaunaha,800,4,2,400,0
98591,216341,1015,gaunaha,170,4,4,100,90
98591,216342,1015,gaunaha,198,4,4,150,150
98591,216374,1015,gaunaha,135,4,2,100,110
98591,216339,1015,gaunaha,120,4,2,50,20
98591,216335,1015,gaunaha,3,5,2,0,0
95961,230567,1220,phulwaria,61,4,2,50,2
101545,221285,1108,marauna,1864,4,4,1270,1800
100363,236934,1295,sarairanjan,595,4,2,300,0
95760,256810,1507,wazirganj,1300,4,2,150,40
95760,256837,1507,wazirganj,2500,4,2,100,50
101707,235847,1280,bidupur,21,4,2,0,0
95102,247909,1435,simri,283,3,2,150,10
96448,224797,1146,balrampur,446,4,2,429,0
96448,224792,1146,balrampur,182,4,2,168,0
96448,224811,1146,balrampur,155,4,2,120,0
100284,236728,1291,morwa,850,4,2,800,200
94696,239780,1341,shahkund,297,4,4,100,20
94696,239783,1341,shahkund,172,4,2,172,5
98695,216634,1017,narkatiaganj,1500,2,4,360,500
98695,216658,1017,narkatiaganj,1300,2,4,200,250
98695,216666,1017,narkatiaganj,1200,3,4,300,200
96363,249375,1449,mohania,725,4,2,280,14
95540,256211,1502,dumaria,559,2,2,0,20
98350,258252,1522,meskaur,120,4,2,60,50
95272,227535,1190,hanumannagar,62,4,2,35,2
95102,247924,1435,simri,0,5,4,0,0
94856,246944,1424,koilwar,1700,4,3,500,200
94856,246928,1424,koilwar,400,4,2,200,20
101948,234688,1268,vaishali,135,4,2,132,11
100892,218803,1059,piprarhi,455,2,2,235,30
95378,227952,1198,kusheshwar_asthan_purbi,3501,4,4,658,100
98634,216998,1021,madhubani,178,3,2,168,0
96424,225236,1148,azamnagar,2539,4,2,0,700
96424,225237,1148,azamnagar,1500,4,2,600,600
100363,236956,1295,sarairanjan,350,4,2,300,0
95193,227254,1188,benipur,1550,4,2,200,291
97846,228782,1205,minapur,320,4,3,310,105
98515,216140,1013,sidhaw,572,4,2,427,20
96581,224386,1143,korha,3397,4,2,3012,1500
101532,221242,1107,kishanpur,842,3,2,630,25
95130,227463,1189,bahadurpur,100,4,2,0,0
95130,227301,1189,bahadurpur,100,4,2,0,0
95130,227314,1189,bahadurpur,0,4,2,0,0
96207,260313,1537,kako,230,4,2,200,16
101340,232171,1241,guthani,1200,1,2,50,30
99153,217682,1035,banjaria,800,4,2,642,20
99153,217683,1035,banjaria,1500,4,2,450,0
99153,217684,1035,banjaria,250,4,3,65,20
99153,217680,1035,banjaria,450,4,2,321,0
99153,217685,1035,banjaria,950,4,2,450,0
99153,217686,1035,banjaria,600,4,2,450,0
99153,217681,1035,banjaria,250,4,2,200,0
95182,227272,1188,benipur,1215,4,2,423,1215
100196,236246,1284,kalyanpur,95,4,3,40,15
96424,225235,1148,azamnagar,600,4,2,150,0
95184,227276,1188,benipur,135,4,3,135,30
97740,228594,1204,kanti,330,4,2,200,10
98473,216925,1019,bagaha,9,4,2,5,0
97873,228138,1200,baruraj_(motipur),1668,4,2,977,275
100349,236548,1288,samastipur,560,4,2,560,28
101531,221237,1107,kishanpur,3425,4,2,1845,600
93693,221624,1113,forbesganj,600,3,2,100,30
95760,256836,1507,wazirganj,284,4,2,267,0
244464,218195,1046,sangrampur,287,4,2,209,0
